Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_1229	s_1198  -> s_1200 	Hanpo2_98944	  0.00	1000.00	  0.00
r_1230	s_0585 + s_1198  -> s_0584 + s_1200 	Hanpo2_98944	  0.00	1000.00	  0.00
r_1231	s_0424 + s_1198  -> s_0423 + s_1200 	Hanpo2_98944	  0.00	1000.00	  0.00
r_1232	s_0616 + s_1198  -> s_0615 + s_1200 	Hanpo2_98944	  0.00	1000.00	  0.00
r_1237	s_0794 + s_1268  -> s_0799 + s_1266 	Hanpo2_100977	  0.00	1000.00	  0.00
r_1238	s_0796 + s_1267  <=> s_0794 + s_1266 	Hanpo2_103795 or Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_78328 or Hanpo2_81921	-1000.00	1000.00	  0.00
r_1239	s_0794 + s_1271  -> s_0799 + s_1273 	Hanpo2_24938	  0.00	1000.00	  0.00
r_1241	s_0032 + s_0796  <=> s_0031 + s_0794 	Hanpo2_25033	-1000.00	1000.00	  0.00
r_1244	s_0796 + s_1324  <=> s_0794 + s_1322 	Hanpo2_101426 or Hanpo2_15408 or Hanpo2_15724	-1000.00	1000.00	  0.00
r_1245	s_0794 + s_1322  -> s_0799 + s_1326 	Hanpo2_17330 or Hanpo2_78218	  0.00	1000.00	  0.00
r_1249	s_0796 + s_1374  <=> s_0794 + s_1373 	Hanpo2_17264 or Hanpo2_42777	-1000.00	1000.00	  0.00
r_1250	s_1389  -> s_1390 	Hanpo2_43491	  0.00	  0.00	  0.00
r_1251	s_0794 + s_1390  <=> s_0796 + s_1389 	Hanpo2_16711 or Hanpo2_16818 or Hanpo2_17539	-1000.00	1000.00	  0.00
r_1252	s_0802 + s_1389  <=> s_0794 + s_1391 	Hanpo2_16711 or Hanpo2_16818 or Hanpo2_17539	-1000.00	1000.00	  0.00
r_1253	s_0796 + s_1397  <=> s_0794 + s_1396 	Hanpo2_16973	-1000.00	1000.00	  0.00
r_1254	s_0796 + s_1400  <=> s_0794 + s_1399 	Hanpo2_16373	-1000.00	1000.00	  0.00
r_1255	s_0796 + s_1418  -> s_0794 + s_1416 	Hanpo2_15786 or Hanpo2_15788	  0.00	1000.00	  0.00
r_1256	s_1416  <=> s_1419 	Hanpo2_51722	-1000.00	1000.00	  0.00
r_1257	s_0796 + s_1425  -> s_0794 + s_1424 	Hanpo2_15786 or Hanpo2_15788	  0.00	1000.00	  0.00
r_1258	s_0796 + s_1437  <=> s_0794 + s_1438 	Hanpo2_17076 or Hanpo2_17264 or Hanpo2_41848	-1000.00	1000.00	  0.00
r_1259	s_1439  -> s_1440 	Hanpo2_43491	  0.00	  0.00	  0.00
r_1260	s_0794 + s_1440  <=> s_0796 + s_1439 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_15856 or Hanpo2_16385 or Hanpo2_16486 or Hanpo2_16672 or Hanpo2_16711 or Hanpo2_16818 or Hanpo2_17159 or Hanpo2_17305 or Hanpo2_17539 or Hanpo2_46928 or Hanpo2_52178 or Hanpo2_78322 or Hanpo2_94404 or Hanpo2_97839	-1000.00	1000.00	  0.00
r_1261	s_0802 + s_1439  <=> s_0794 + s_1441 	Hanpo2_16711 or Hanpo2_16818 or Hanpo2_17539	-1000.00	1000.00	  0.00
r_1262	s_0794 + s_1443  <=> s_0796 + s_1442 	Hanpo2_15745 or Hanpo2_16711 or Hanpo2_16818 or Hanpo2_17539	-1000.00	1000.00	  0.00
r_1263	s_0802 + s_1442  <=> s_0794 + s_1444 	Hanpo2_15745 or Hanpo2_16711 or Hanpo2_16818 or Hanpo2_17539	-1000.00	1000.00	  0.00
r_1264	s_1326 + s_1458  -> s_1322 + s_1460 	Hanpo2_16239	  0.00	1000.00	  0.00
r_1265	s_0727 + s_1458  -> s_0725 + s_1460 	Hanpo2_7720	  0.00	1000.00	  0.00
r_1266	s_1468  -> s_1467 	Hanpo2_15343	  0.00	1000.00	  0.00
r_1271	s_1541  -> s_1542 	Hanpo2_98534	  0.00	1000.00	  0.00
r_1272	s_0796 + s_1551  -> s_0794 + s_1550 	Hanpo2_95826	  0.00	1000.00	  0.00
r_1273	2 s_0796 + s_1553  <=> 2 s_0794 + s_1552 	Hanpo2_16385 or Hanpo2_46928 or Hanpo2_78322 or Hanpo2_94404	-1000.00	1000.00	  0.00
r_1274	s_0796 + s_1557  -> s_0794 + s_1556 	Hanpo2_95826	  0.00	1000.00	  0.00
r_1275	s_0716 + s_0794 + s_1547 + s_1559  -> s_0714 + s_0799 + s_1545 + s_1560 	Hanpo2_15250	  0.00	1000.00	  0.00
r_1276	2 s_0794 + s_1547 + s_1559  -> 2 s_0799 + s_1545 + s_1560 	Hanpo2_15250	  0.00	1000.00	  0.00
r_1277	s_0805  <=> s_0803 	Hanpo2_16748	-1000.00	1000.00	  0.00
r_1278	s_1571  <=> s_1568 	Hanpo2_15386	-1000.00	1000.00	  0.00
r_2079	s_0794 + s_1520  <=> s_0796 + s_1521 	Hanpo2_15361	-1000.00	1000.00	  0.00
r_2132	s_0066 + s_0182  -> s_0068 + s_0180 	Hanpo2_15517	  0.00	1000.00	  0.00
r_2219	s_0434 + s_0803 + s_1073  -> s_0394 + s_0794 + s_1076 + s_1322 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2220	s_0434 + s_0803 + s_1176  -> s_0394 + s_0794 + s_1179 + s_1322 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2221	s_0434 + s_0803 + s_1302  -> s_0394 + s_0794 + s_1305 + s_1322 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2222	s_0434 + s_0803 + s_2877  -> s_0394 + s_0794 + s_1322 + s_2854 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2223	s_0434 + s_0803 + s_1454  -> s_0394 + s_0794 + s_1322 + s_1457 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2224	s_0434 + s_0803 + s_1262  -> s_0394 + s_0794 + s_1265 + s_1322 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2225	s_0434 + s_0803 + s_2878  -> s_0394 + s_0794 + s_1322 + s_2879 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2226	s_0434 + s_0803 + s_2880  -> s_0394 + s_0794 + s_1322 + s_2881 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2227	s_0434 + s_0803 + s_1479  -> s_0394 + s_0794 + s_1322 + s_1482 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_2228	s_0434 + s_0803 + s_0816  -> s_0394 + s_0794 + s_0819 + s_1322 	Hanpo2_15568 and Hanpo2_94548	  0.00	1000.00	  0.00
r_3348	s_1117 + s_3358  -> s_0862 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3349	s_1117 + s_3362  -> s_0862 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3350	s_1117 + s_3364  -> s_0862 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3351	s_1117 + s_3366  -> s_0862 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3352	s_1117 + s_3368  -> s_0862 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3353	s_1117 + s_3370  -> s_0862 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3354	s_1117 + s_3372  -> s_0862 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3355	s_1117 + s_3374  -> s_0862 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3356	s_1120 + s_3358  -> s_0865 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3357	s_1120 + s_3362  -> s_0865 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3358	s_1120 + s_3364  -> s_0865 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3359	s_1120 + s_3366  -> s_0865 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3360	s_1120 + s_3368  -> s_0865 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3361	s_1120 + s_3370  -> s_0865 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3362	s_1120 + s_3372  -> s_0865 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3363	s_1120 + s_3374  -> s_0865 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3364	s_1129 + s_3358  -> s_0874 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3365	s_1129 + s_3362  -> s_0874 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3366	s_1129 + s_3364  -> s_0874 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3367	s_1129 + s_3366  -> s_0874 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3368	s_1129 + s_3368  -> s_0874 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3369	s_1129 + s_3370  -> s_0874 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3370	s_1129 + s_3372  -> s_0874 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3371	s_1129 + s_3374  -> s_0874 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3372	s_1132 + s_3358  -> s_0877 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3373	s_1132 + s_3362  -> s_0877 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3374	s_1132 + s_3364  -> s_0877 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3375	s_1132 + s_3366  -> s_0877 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3376	s_1132 + s_3368  -> s_0877 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3377	s_1132 + s_3370  -> s_0877 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3378	s_1132 + s_3372  -> s_0877 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3379	s_1132 + s_3374  -> s_0877 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3380	s_1123 + s_3358  -> s_0868 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3381	s_1123 + s_3362  -> s_0868 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3382	s_1123 + s_3364  -> s_0868 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3383	s_1123 + s_3366  -> s_0868 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3384	s_1123 + s_3368  -> s_0868 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3385	s_1123 + s_3370  -> s_0868 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3386	s_1123 + s_3372  -> s_0868 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
